FECHA;DEPARTAMENTO;MUNICIPIO;DIA;CLASE DE ESTUPEFACIENTE;CLASE DE SITIO;ZONA;UNIDAD DE MEDIDA;CÓDIGO DANE;CANTIDAD
04/24/2018;VALLE;CALI;Martes;BASE DE COCA;CASAS DE HABITACION;URBANA;GRAMO;76001000;2000
04/24/2018;ANTIOQUIA;ABEJORRAL;Martes;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5002000;6
04/24/2018;ANTIOQUIA;BELMIRA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5086000;2
04/24/2018;ANTIOQUIA;CÁCERES;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5120000;10
04/24/2018;ANTIOQUIA;CAUCASIA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5154000;110
04/24/2018;ANTIOQUIA;CISNEROS;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5190000;10
04/24/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;5101000;5
04/24/2018;ANTIOQUIA;COCORNÁ;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5197000;5
04/24/2018;ANTIOQUIA;CONCORDIA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5209000;1
04/24/2018;ANTIOQUIA;ENVIGADO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5266000;5
04/24/2018;ANTIOQUIA;FREDONIA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5282000;8
04/24/2018;ANTIOQUIA;FRONTINO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5284000;3
04/24/2018;ANTIOQUIA;ITAGUI;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5360000;2
04/24/2018;ANTIOQUIA;JERICÓ;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5368000;5
04/24/2018;ANTIOQUIA;LA ESTRELLA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5380000;23
04/24/2018;ANTIOQUIA;LA UNIÓN;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;5400000;2
04/24/2018;ANTIOQUIA;MACEO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5425000;1
04/24/2018;ANTIOQUIA;MEDELLÍN;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5001000;40
04/24/2018;ANTIOQUIA;PUEBLORRICO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5576000;3
04/24/2018;ANTIOQUIA;PUERTO TRIUNFO;Martes;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5591000;11
04/24/2018;ANTIOQUIA;SAN FRANCISCO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5652000;5
04/24/2018;ANTIOQUIA;SAN LUIS;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5660000;6
04/24/2018;ANTIOQUIA;SAN ROQUE;Martes;BASUCO;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;3
04/24/2018;ANTIOQUIA;SANTA BÁRBARA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5679000;2
04/24/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5042000;3
04/24/2018;ANTIOQUIA;SOPETRÁN;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5761000;2
04/24/2018;ANTIOQUIA;URRAO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5847000;18
04/24/2018;ANTIOQUIA;VEGACHÍ;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;5858000;2
04/24/2018;ANTIOQUIA;VENECIA;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;5861000;3
04/24/2018;ANTIOQUIA;YARUMAL;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;5887000;9
04/24/2018;ATLÁNTICO;LURUACO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;8421000;100
04/24/2018;ATLÁNTICO;POLONUEVO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;8558000;13
04/24/2018;CALDAS;MANIZALES;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;17001000;107
04/24/2018;CALDAS;RIOSUCIO;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;17614000;2
04/24/2018;CALDAS;SAN JOSÉ;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;17665000;7
04/24/2018;CAUCA;POPAYÁN;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;19001000;150
04/24/2018;CESAR;ASTREA;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;20032000;2
04/24/2018;CESAR;MANAURE;Martes;BASUCO;PARQUES;URBANA;GRAMO;20443000;10
04/24/2018;CUNDINAMARCA;ANAPOIMA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25035000;3
04/24/2018;CUNDINAMARCA;BOGOTÁ D.C.;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;11001000;459
04/24/2018;CUNDINAMARCA;FUNZA;Martes;BASUCO;FRENTE A ALMACEN - VIA PUBLICA;URBANA;GRAMO;25286000;3
04/24/2018;CUNDINAMARCA;GACHANCIPÁ;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;25295000;5
04/24/2018;CUNDINAMARCA;GIRARDOT;Martes;BASUCO;LOTE BALDIO;URBANA;GRAMO;25307000;60
04/24/2018;CUNDINAMARCA;LA VEGA;Martes;BASUCO;CARRETERA;RURAL;GRAMO;25402000;7
04/24/2018;CUNDINAMARCA;SIBATÉ;Martes;BASUCO;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25740000;17
04/24/2018;CUNDINAMARCA;UBAQUE;Martes;BASUCO;CARRETERA;RURAL;GRAMO;25841000;45
04/24/2018;MAGDALENA;PIVIJAY;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;47551000;200
04/24/2018;NORTE DE SANTANDER;CÚCUTA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;54001000;59
04/24/2018;NORTE DE SANTANDER;LOS PATIOS;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;54405000;22
04/24/2018;QUINDÍO;ARMENIA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;63001000;5
04/24/2018;RISARALDA;DOSQUEBRADAS;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;66170000;8
04/24/2018;SANTANDER;BUCARAMANGA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68001000;21
04/24/2018;SANTANDER;FLORIDABLANCA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68276000;3
04/24/2018;SANTANDER;GIRÓN;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68307000;17
04/24/2018;TOLIMA;ARMERO;Martes;BASUCO;BOSQUES;RURAL;GRAMO;73055000;4
04/24/2018;TOLIMA;CAJAMARCA;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;73124000;16
04/24/2018;TOLIMA;IBAGUÉ;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;73001000;37
04/24/2018;TOLIMA;LÉRIDA;Martes;BASUCO;CASAS DE HABITACION;RURAL;GRAMO;73408000;145
04/24/2018;VALLE;BOLÍVAR;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;76100000;16
04/24/2018;VALLE;BOLÍVAR;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76100000;2
04/24/2018;VALLE;CARTAGO;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76147000;20
04/24/2018;VALLE;SEVILLA;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76736000;7
04/24/2018;VALLE;TORO;Martes;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;76823000;6
04/24/2018;VALLE;VERSALLES;Martes;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76863000;110
04/24/2018;ANTIOQUIA;AMAGÁ;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5030000;5
04/24/2018;ANTIOQUIA;ANDES;Martes;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5034000;5
04/24/2018;ANTIOQUIA;ARGELIA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5055000;5
04/24/2018;ANTIOQUIA;BETULIA;Martes;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5093000;3
04/24/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Martes;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5101000;1
04/24/2018;ANTIOQUIA;COCORNÁ;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5197000;6
04/24/2018;ANTIOQUIA;FREDONIA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5282000;6
04/24/2018;ANTIOQUIA;ITAGUI;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5360000;2
04/24/2018;ANTIOQUIA;JARDÍN;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5364000;5
04/24/2018;ANTIOQUIA;LA ESTRELLA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5380000;32
04/24/2018;ANTIOQUIA;MEDELLÍN;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5001000;18
04/24/2018;ANTIOQUIA;RIONEGRO;Martes;COCAINA;AEROPUERTO;RURAL;GRAMO;5615000;360
04/24/2018;ANTIOQUIA;SALGAR;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5642000;6
04/24/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5042000;3
04/24/2018;ANTIOQUIA;TITIRIBÍ;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5809000;9
04/24/2018;ANTIOQUIA;YALÍ;Martes;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5885000;2
04/24/2018;ANTIOQUIA;YARUMAL;Martes;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5887000;5
04/24/2018;ANTIOQUIA;YARUMAL;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5887000;3
04/24/2018;ATLÁNTICO;JUAN DE ACOSTA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;8372000;72
04/24/2018;BOLÍVAR;MAGANGUÉ;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;13430000;18
04/24/2018;CESAR;LA GLORIA;Martes;COCAINA;CANCHA DE FUTBOL;URBANA;GRAMO;20383000;1
04/24/2018;CUNDINAMARCA;BOGOTÁ D.C.;Martes;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;11001000;32
04/24/2018;CUNDINAMARCA;BOGOTÁ D.C.;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;11001000;17
04/24/2018;CUNDINAMARCA;CHÍA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25175000;19
04/24/2018;CUNDINAMARCA;GACHANCIPÁ;Martes;COCAINA;PARQUES;URBANA;GRAMO;25295000;1
04/24/2018;CUNDINAMARCA;GIRARDOT;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25307000;10
04/24/2018;CUNDINAMARCA;SIBATÉ;Martes;COCAINA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25740000;21
04/24/2018;CUNDINAMARCA;TOCANCIPÁ;Martes;COCAINA;PERIMETRO URBANO;URBANA;GRAMO;25817000;10
04/24/2018;GUAVIARE;SAN JOSÉ DEL GUAVIARE;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;95001000;25
04/24/2018;HUILA;PITALITO;Martes;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;41551000;10
04/24/2018;MAGDALENA;SANTA MARTA;Martes;COCAINA;PUERTO;RURAL;GRAMO;47001000;1109000
04/24/2018;MAGDALENA;SANTA MARTA;Martes;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;47001000;8385400
04/24/2018;MAGDALENA;SANTA MARTA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;47001000;10
04/24/2018;META;PUERTO GAITÁN;Martes;COCAINA;LABORATORIO DE CRISTALIZACION;RURAL;GRAMO;50568000;456835
04/24/2018;NORTE DE SANTANDER;LOS PATIOS;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;54405000;55
04/24/2018;PUTUMAYO;PUERTO ASÍS;Martes;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;86568000;800
04/24/2018;VALLE;BUENAVENTURA;Martes;COCAINA;PUERTO;RURAL;GRAMO;76109000;1080000
04/24/2018;VALLE;PALMIRA;Martes;COCAINA;AEROPUERTO;RURAL;GRAMO;76520000;530
04/24/2018;VALLE;PALMIRA;Martes;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76520000;7
04/24/2018;CUNDINAMARCA;BOGOTÁ D.C.;Martes;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;11001000;3000
04/24/2018;NORTE DE SANTANDER;LOS PATIOS;Martes;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;54405000;2
04/24/2018;RISARALDA;DOSQUEBRADAS;Martes;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;66170000;50
04/24/2018;TOLIMA;CAJAMARCA;Martes;HEROINA;VIAS PUBLICAS;RURAL;GRAMO;73124000;8
04/24/2018;ANTIOQUIA;AMAGÁ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5030000;20
04/24/2018;ANTIOQUIA;ANDES;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5034000;10
04/24/2018;ANTIOQUIA;ANZA;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5044000;20
04/24/2018;ANTIOQUIA;BELLO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5088000;99
04/24/2018;ANTIOQUIA;BETULIA;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5093000;28
04/24/2018;ANTIOQUIA;BRICEÑO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5107000;5
04/24/2018;ANTIOQUIA;CÁCERES;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5120000;20
04/24/2018;ANTIOQUIA;CAICEDO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5125000;45
04/24/2018;ANTIOQUIA;CAMPAMENTO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5134000;90
04/24/2018;ANTIOQUIA;CAÑASGORDAS;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5138000;10
04/24/2018;ANTIOQUIA;CARACOLÍ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5142000;10
04/24/2018;ANTIOQUIA;CARAMANTA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5145000;9
04/24/2018;ANTIOQUIA;CAUCASIA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5154000;68
04/24/2018;ANTIOQUIA;CISNEROS;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5190000;21
04/24/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5101000;34
04/24/2018;ANTIOQUIA;COCORNÁ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5197000;51
04/24/2018;ANTIOQUIA;CONCEPCIÓN;Martes;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5206000;10
04/24/2018;ANTIOQUIA;CONCORDIA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5209000;38
04/24/2018;ANTIOQUIA;EBÉJICO;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5240000;15
04/24/2018;ANTIOQUIA;EL SANTUARIO;Martes;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5697000;2
04/24/2018;ANTIOQUIA;ENTRERRIOS;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5264000;37
04/24/2018;ANTIOQUIA;FREDONIA;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5282000;8
04/24/2018;ANTIOQUIA;FREDONIA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5282000;40
04/24/2018;ANTIOQUIA;FRONTINO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5284000;110
04/24/2018;ANTIOQUIA;GIRALDO;Martes;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5306000;12
04/24/2018;ANTIOQUIA;GIRARDOTA;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5308000;206
04/24/2018;ANTIOQUIA;GUATAPÉ;Martes;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5321000;250
04/24/2018;ANTIOQUIA;HELICONIA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5347000;45
04/24/2018;ANTIOQUIA;ITAGUI;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5360000;30
04/24/2018;ANTIOQUIA;JARDÍN;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5364000;15
04/24/2018;ANTIOQUIA;LA ESTRELLA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5380000;2859
04/24/2018;ANTIOQUIA;LA UNIÓN;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5400000;5
04/24/2018;ANTIOQUIA;MACEO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5425000;17
04/24/2018;ANTIOQUIA;MEDELLÍN;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5001000;729
04/24/2018;ANTIOQUIA;PEÑOL;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5541000;7
04/24/2018;ANTIOQUIA;PUEBLORRICO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5576000;15
04/24/2018;ANTIOQUIA;PUERTO BERRÍO;Martes;MARIHUANA;CASAS DE HABITACION;RURAL;GRAMO;5579000;48
04/24/2018;ANTIOQUIA;PUERTO TRIUNFO;Martes;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5591000;28
04/24/2018;ANTIOQUIA;SAN FRANCISCO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5652000;15
04/24/2018;ANTIOQUIA;SAN LUIS;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5660000;23
04/24/2018;ANTIOQUIA;SAN RAFAEL;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5667000;22
04/24/2018;ANTIOQUIA;SAN ROQUE;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5670000;13
04/24/2018;ANTIOQUIA;SANTA ROSA DE OSOS;Martes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;5686000;31
04/24/2018;ANTIOQUIA;SANTA ROSA DE OSOS;Martes;MARIHUANA;INTERIOR VEHICULO SERVICIO PUBLICO;RURAL;GRAMO;5686000;540
04/24/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5042000;45
04/24/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5042000;40
04/24/2018;ANTIOQUIA;SOPETRÁN;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5761000;40
04/24/2018;ANTIOQUIA;TÁMESIS;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5789000;10
04/24/2018;ANTIOQUIA;TÁMESIS;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5789000;20
04/24/2018;ANTIOQUIA;URAMITA;Martes;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5842000;4
04/24/2018;ANTIOQUIA;URRAO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5847000;210
04/24/2018;ANTIOQUIA;VALDIVIA;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;5854000;17
04/24/2018;ANTIOQUIA;VEGACHÍ;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5858000;25
04/24/2018;ANTIOQUIA;VEGACHÍ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5858000;20
04/24/2018;ANTIOQUIA;VENECIA;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5861000;4
04/24/2018;ANTIOQUIA;VENECIA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5861000;40
04/24/2018;ANTIOQUIA;YALÍ;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5885000;19
04/24/2018;ANTIOQUIA;YARUMAL;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5887000;25
04/24/2018;ANTIOQUIA;YARUMAL;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5887000;48
04/24/2018;ANTIOQUIA;YOLOMBÓ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5890000;7
04/24/2018;ANTIOQUIA;YONDÓ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5893000;19
04/24/2018;ANTIOQUIA;ZARAGOZA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5895000;12
04/24/2018;ATLÁNTICO;BARANOA;Martes;MARIHUANA;CARRETERA;URBANA;GRAMO;8078000;55
04/24/2018;ATLÁNTICO;BARRANQUILLA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;8001000;280
04/24/2018;ATLÁNTICO;JUAN DE ACOSTA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;8372000;98
04/24/2018;ATLÁNTICO;LURUACO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;8421000;228
04/24/2018;BOLÍVAR;ARENAL;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;13042000;30
04/24/2018;BOLÍVAR;MAGANGUÉ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13430000;119
04/24/2018;CALDAS;ARANZAZU;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17050000;29
04/24/2018;CALDAS;LA DORADA;Martes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;17380000;528
04/24/2018;CALDAS;MANIZALES;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17001000;62
04/24/2018;CAQUETÁ;FLORENCIA;Martes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;18001000;228
04/24/2018;CAUCA;CORINTO;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;19212000;1500
04/24/2018;CAUCA;PADILLA;Martes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;19513000;66
04/24/2018;CAUCA;POPAYÁN;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;19001000;150000
04/24/2018;CAUCA;POPAYÁN;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;19001000;321
04/24/2018;CESAR;MANAURE;Martes;MARIHUANA;PARQUES;URBANA;GRAMO;20443000;150
04/24/2018;CESAR;PAILITAS;Martes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;20517000;45
04/24/2018;CESAR;RÍO DE ORO;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;20614000;14
04/24/2018;CESAR;RÍO DE ORO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20614000;16
04/24/2018;CESAR;SAN ALBERTO;Martes;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;20710000;250
04/24/2018;CESAR;SAN MARTÍN;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20770000;18
04/24/2018;CESAR;VALLEDUPAR;Martes;MARIHUANA;PARQUES;URBANA;GRAMO;20001000;18
04/24/2018;CESAR;VALLEDUPAR;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20001000;91
04/24/2018;CÓRDOBA;LA APARTADA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;23350000;61
04/24/2018;CÓRDOBA;MONTELÍBANO;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;23466000;51
04/24/2018;CÓRDOBA;MONTERÍA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;23001000;112
04/24/2018;CUNDINAMARCA;ANAPOIMA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25035000;8
04/24/2018;CUNDINAMARCA;BOGOTÁ D.C.;Martes;MARIHUANA;TERMINAL DE TRANSPORTES;URBANA;GRAMO;11001000;77
04/24/2018;CUNDINAMARCA;BOGOTÁ D.C.;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;11001000;481
04/24/2018;CUNDINAMARCA;EL PEÑÓN;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25258000;20
04/24/2018;CUNDINAMARCA;FUNZA;Martes;MARIHUANA;FRENTE A ALMACEN - VIA PUBLICA;URBANA;GRAMO;25286000;35
04/24/2018;CUNDINAMARCA;GACHANCIPÁ;Martes;MARIHUANA;PARQUES;URBANA;GRAMO;25295000;200
04/24/2018;CUNDINAMARCA;LA VEGA;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;25402000;25
04/24/2018;CUNDINAMARCA;NEMOCÓN;Martes;MARIHUANA;PARQUES;URBANA;GRAMO;25486000;10
04/24/2018;CUNDINAMARCA;PARATEBUENO;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;25530000;5
04/24/2018;CUNDINAMARCA;SAN JUAN DE RÍO SECO;Martes;MARIHUANA;CARRETERA;RURAL;GRAMO;25662000;35
04/24/2018;CUNDINAMARCA;SOACHA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25754000;100
04/24/2018;CUNDINAMARCA;UBALÁ;Martes;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;25839000;18
04/24/2018;CUNDINAMARCA;UBALÁ;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25839000;18
04/24/2018;CUNDINAMARCA;ZIPAQUIRÁ;Martes;MARIHUANA;PARQUES;URBANA;GRAMO;25899000;18
04/24/2018;GUAINÍA;INÍRIDA;Martes;MARIHUANA;BOSQUES;URBANA;GRAMO;94001000;464
04/24/2018;GUAINÍA;INÍRIDA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;94001000;11
04/24/2018;GUAJIRA;RIOHACHA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;44001000;56
04/24/2018;GUAJIRA;SAN JUAN DEL CESAR;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;44650000;420
04/24/2018;HUILA;NEIVA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;41001000;20
04/24/2018;HUILA;RIVERA;Martes;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;41615000;150
